order_id,user_id,order_product_id,order_date,is_discounted,is_canceled
C092121,A0974,B025,2022-10-21,0,0
C092122,A0188,B037,2022-09-27,0,0
C092123,A0070,B033,2022-09-26,0,0
C092124,A0438,B003,2022-12-11,0,0
C092125,A0378,B032,2022-12-19,0,0
C092126,A0473,B025,2022-01-19,0,0
C092127,A0726,B048,2022-01-25,0,0
C092128,A0601,B020,2022-01-06,0,0
C092129,A0008,B020,2022-11-28,0,0
C092130,A0468,B021,2022-03-13,0,0
C092131,A0527,B011,2022-05-10,0,0
C092132,A0164,B047,2022-02-06,0,0
C092133,A0488,B019,2022-09-28,0,0
C092134,A0133,B041,2022-04-16,0,0
C092135,A0918,B032,2022-04-26,0,0
C092136,A0034,B024,2022-02-26,0,0
C092137,A0494,B042,2022-02-27,0,0
C092138,A0771,B005,2022-06-06,0,0
C092139,A0557,B001,2022-12-12,0,0
C092140,A0524,B031,2022-05-20,0,0
C092141,A0559,B001,2022-10-03,0,0
C092142,A0670,B012,2022-02-17,0,0
C092143,A0950,B005,2022-09-24,0,0
C092144,A0665,B055,2022-05-12,0,0
C092145,A0197,B056,2022-01-14,0,0
C092146,A0587,B025,2022-05-31,0,0
C092147,A0771,B038,2022-09-28,0,0
C092148,A0482,B056,2022-07-25,0,0
C092149,A0974,B024,2022-07-24,0,0
C092150,A0363,B017,2022-01-12,0,0
C092151,A0475,B019,2022-07-24,0,0
C092152,A0619,B020,2022-09-20,0,0
C092153,A0684,B001,2022-06-08,0,0
C092154,A0230,B021,2022-03-24,0,0
C092155,A0118,B038,2022-02-14,0,0
C092156,A0834,B039,2022-05-10,0,0
C092157,A0758,B020,2022-08-23,0,0
C092158,A0069,B018,2022-06-23,0,0
C092159,A0553,B047,2022-12-25,0,0
C092160,A0502,B041,2022-04-10,0,0
C092161,A0371,B033,2022-01-12,0,0
C092162,A0663,B001,2022-03-20,0,0
C092163,A0466,B051,2022-01-09,0,0
C092164,A0740,B041,2022-11-18,0,0
C092165,A0038,B046,2022-06-23,0,0
C092166,A0770,B036,2022-09-15,0,0
C092167,A0814,B019,2022-04-20,0,0
C092168,A0254,B024,2022-02-11,1,0
C092169,A0885,B037,2022-06-26,0,0
C092170,A0759,B020,2022-04-09,0,0
C092171,A0601,B028,2022-07-27,0,0
C092172,A0758,B018,2022-05-04,0,0
C092173,A0238,B026,2022-02-24,0,0
C092174,A0774,B001,2022-08-07,0,0
C092175,A0608,B012,2022-04-23,0,0
C092176,A0743,B004,2022-01-03,1,0
C092177,A0682,B023,2022-01-11,0,0
C092178,A0107,B038,2022-06-06,0,0
C092179,A0524,B009,2022-02-25,0,0
C092180,A0945,B011,2022-07-04,0,0
C092181,A0243,B022,2022-06-11,0,0
C092182,A0549,B020,2022-04-21,1,0
C092183,A0771,B018,2022-04-06,0,0
C092184,A0669,B021,2022-10-31,0,0
C092185,A0962,B017,2022-04-05,0,0
C092186,A0992,B052,2022-02-27,0,0
C092187,A0743,B035,2022-07-18,0,0
C092188,A0943,B023,2022-09-27,0,0
C092189,A0774,B021,2022-03-16,0,0
C092190,A0712,B034,2022-02-03,0,0
C092191,A0494,B007,2022-04-18,0,0
C092192,A0669,B017,2022-12-10,0,0
C092193,A0298,B004,2022-08-10,0,0
C092194,A0937,B025,2022-08-13,0,0
C092195,A0918,B020,2022-01-03,0,0
C092196,A0578,B038,2022-05-01,0,0
C092197,A0339,B057,2022-04-21,0,0
C092198,A0700,B022,2022-01-01,0,0
C092199,A0821,B024,2022-02-11,0,0
C092200,A0833,B040,2022-06-15,0,0
C092201,A0919,B029,2022-06-15,0,0
C092202,A0152,B032,2022-09-27,0,0
C092203,A0947,B051,2022-01-17,1,0
C092204,A0770,B006,2022-06-24,0,0
C092205,A0998,B023,2022-05-28,0,0
C092206,A0943,B027,2022-05-15,0,0
C092207,A0490,B037,2022-11-04,0,0
C092208,A0904,B019,2022-01-09,0,0
C092209,A0698,B026,2022-11-21,0,0
C092210,A0498,B060,2022-02-05,0,0
C092211,A0577,B031,2022-12-09,0,0
C092212,A0915,B006,2022-09-08,0,0
C092213,A0530,B021,2022-11-30,0,0
C092214,A0128,B039,2022-09-20,0,0
C092215,A0937,B046,2022-07-23,0,0
C092216,A0965,B033,2022-04-14,0,0
C092217,A0545,B031,2022-12-19,0,0
C092218,A0696,B019,2022-04-10,0,0
C092219,A0893,B029,2022-01-13,0,0
C092220,A0376,B017,2022-12-13,0,0
C092221,A0663,B058,2022-09-02,0,0
C092222,A0429,B031,2022-04-03,0,0
C092223,A0571,B024,2022-07-26,0,0
C092224,A0937,B051,2022-09-15,0,0
C092225,A0001,B037,2022-01-21,0,0
C092226,A0152,B022,2022-10-22,0,0
C092227,A0363,B040,2022-08-19,0,0
C092228,A0009,B033,2022-12-03,0,0
C092229,A0575,B032,2022-09-23,0,0
C092230,A0695,B019,2022-12-20,0,0
C092231,A0638,B023,2022-06-21,0,0
C092232,A0822,B046,2022-06-15,0,0
C092233,A0575,B015,2022-04-26,0,0
C092234,A0853,B022,2022-11-11,0,0
C092235,A0739,B021,2022-01-06,0,0
C092236,A0123,B027,2022-04-08,0,0
C092237,A0866,B025,2022-08-19,0,0
C092238,A0770,B010,2022-03-01,0,0
C092239,A0316,B035,2022-03-17,0,0
C092240,A0082,B036,2022-02-17,0,0
C092241,A0153,B001,2022-12-27,0,0
C092242,A0907,B028,2022-01-06,0,0
C092243,A0540,B041,2022-06-28,0,0
C092244,A0888,B036,2022-10-11,0,0
C092245,A0396,B046,2022-12-07,0,0
C092246,A0888,B007,2022-07-18,0,0
C092247,A0831,B032,2022-11-07,0,0
C092248,A0060,B019,2022-07-17,0,0
C092249,A0341,B050,2022-05-07,0,0
C092250,A0530,B012,2022-05-25,0,0
C092251,A0992,B052,2022-11-07,0,0
C092252,A0332,B049,2022-07-20,0,0
C092253,A0926,B048,2022-05-10,0,0
C092254,A0907,B002,2022-05-21,0,0
C092255,A0682,B018,2022-10-05,0,0
C092256,A0339,B020,2022-09-25,0,0
C092257,A0974,B022,2022-02-23,0,0
C092258,A0123,B048,2022-12-24,0,0
C092259,A0037,B022,2022-11-22,0,0
C092260,A0080,B019,2022-10-24,0,0
C092261,A0037,B036,2022-08-24,0,0
C092262,A0475,B013,2022-09-05,0,0
C092263,A0672,B019,2022-10-05,0,0
C092264,A0133,B032,2022-11-27,0,0
C092265,A0770,B037,2022-11-02,0,0
C092266,A0891,B005,2022-08-30,0,0
C092267,A0687,B002,2022-10-23,0,0
C092268,A0665,B054,2022-04-06,0,0
C092269,A0724,B058,2022-02-05,0,0
C092270,A0229,B041,2022-01-30,0,0
C092271,A0084,B019,2022-08-29,0,0
C092272,A0918,B038,2022-09-18,0,0
C092273,A0464,B020,2022-06-19,0,0
C092274,A0237,B047,2022-08-22,0,0
C092275,A0332,B011,2022-03-10,0,0
C092276,A0062,B034,2022-06-02,0,0
C092277,A0512,B046,2022-09-06,0,0
C092278,A0153,B046,2022-06-13,0,0
C092279,A0992,B017,2022-05-02,0,0
C092280,A0498,B005,2022-10-22,0,0
C092281,A0670,B009,2022-05-27,0,0
C092282,A0386,B020,2022-04-07,0,0
C092283,A0998,B003,2022-09-26,0,0
C092284,A0205,B015,2022-03-31,0,0
C092285,A0286,B033,2022-11-25,0,0
C092286,A0883,B051,2022-05-27,0,0
C092287,A0619,B026,2022-12-05,0,0
C092288,A0512,B022,2022-06-23,1,0
C092289,A0870,B057,2022-09-10,0,0
C092290,A0891,B055,2022-07-24,0,0
C092291,A0477,B037,2022-04-08,0,0
C092292,A0841,B019,2022-06-30,0,0
C092293,A0765,B050,2022-08-10,0,0
C092294,A0121,B051,2022-04-21,0,0
C092295,A0914,B051,2022-11-07,0,0
C092296,A0764,B054,2022-05-19,0,0
C092297,A0601,B004,2022-11-23,0,0
C092298,A0396,B032,2022-10-13,0,0
C092299,A0329,B039,2022-12-06,0,0
C092300,A0363,B009,2022-07-23,0,0
C092301,A0364,B039,2022-03-27,0,0
C092302,A0964,B025,2022-04-26,0,0
C092303,A0530,B034,2022-01-05,0,0
C092304,A0814,B020,2022-08-08,0,0
C092305,A0337,B035,2022-07-21,0,0
C092306,A0284,B038,2022-01-06,0,0
C092307,A0835,B037,2022-06-21,0,0
C092308,A0743,B017,2022-08-18,0,0
C092309,A0193,B001,2022-10-23,1,0
C092310,A0698,B051,2022-05-21,0,0
C092311,A0993,B021,2022-01-09,0,0
C092312,A0700,B015,2022-02-20,0,0
C092313,A0177,B049,2022-09-07,0,0
C092314,A0009,B010,2022-02-02,0,0
C092315,A0345,B049,2022-04-28,0,0
C092316,A0770,B035,2022-10-23,0,0
C092317,A0937,B037,2022-12-28,1,0
C092318,A0162,B035,2022-05-14,0,0
C092319,A0493,B026,2022-05-17,0,0
C092320,A0037,B020,2022-03-27,0,0
C092321,A0835,B041,2022-07-30,0,0
C092322,A0489,B019,2022-08-13,0,0
C092323,A0488,B021,2022-03-11,0,0
C092324,A0091,B002,2022-08-18,0,0
C092325,A0544,B017,2022-08-24,0,0
C092326,A0578,B006,2022-10-03,0,0
C092327,A0765,B019,2022-07-27,0,0
C092328,A0993,B010,2022-09-24,0,0
C092329,A0286,B051,2022-11-16,0,0
C092330,A0814,B020,2022-07-22,0,0
C092331,A0993,B022,2022-02-15,0,0
C092332,A0765,B056,2022-01-01,0,0
C092333,A0716,B023,2022-02-27,0,0
C092334,A0396,B019,2022-01-25,0,0
C092335,A0086,B050,2022-02-18,0,0
C092336,A0401,B020,2022-10-15,0,0
C092337,A0499,B005,2022-06-25,0,0
C092338,A0008,B008,2022-08-29,0,0
C092339,A0934,B048,2022-10-10,0,0
C092340,A0332,B001,2022-04-04,0,0
C092341,A0092,B058,2022-06-26,0,0
C092342,A0682,B057,2022-12-18,0,0
C092343,A0983,B056,2022-06-25,0,0
C092344,A0623,B014,2022-05-17,0,0
C092345,A0152,B005,2022-10-28,0,0
C092346,A0700,B015,2022-01-25,0,0
C092347,A0473,B031,2022-05-04,0,0
C092348,A0734,B026,2022-05-06,0,0
C092349,A0712,B016,2022-10-21,0,0
C092350,A0173,B030,2022-01-20,0,0
C092351,A0947,B002,2022-03-25,0,0
C092352,A0408,B002,2022-01-07,0,0
C092353,A0363,B019,2022-06-11,0,0
C092354,A0174,B017,2022-10-03,0,0
C092355,A0412,B040,2022-02-08,0,0
C092356,A0083,B009,2022-09-08,0,0
C092357,A0587,B018,2022-11-17,0,0
C092358,A0466,B038,2022-08-17,0,0
C092359,A0174,B014,2022-06-14,0,0
C092360,A0835,B051,2022-03-09,0,0
C092361,A0401,B014,2022-12-25,0,0
C092362,A0177,B048,2022-07-20,0,0
C092363,A0537,B016,2022-06-07,0,0
C092364,A0119,B038,2022-05-07,0,0
C092365,A0084,B027,2022-10-05,0,0
C092366,A0174,B028,2022-07-18,0,0
C092367,A0498,B017,2022-08-06,0,0
C092368,A0821,B010,2022-11-05,0,0
C092369,A0684,B032,2022-08-07,0,0
C092370,A0128,B046,2022-06-23,0,0
C092371,A0074,B047,2022-01-27,0,0
C092372,A0545,B016,2022-11-23,1,0
C092373,A0670,B006,2022-10-04,0,0
C092374,A0804,B002,2022-08-31,0,0
C092375,A0627,B054,2022-04-03,0,0
C092376,A0758,B057,2022-06-01,0,0
C092377,A0968,B021,2022-12-23,1,0
C092378,A0051,B046,2022-09-25,0,0
C092379,A0821,B023,2022-04-24,0,0
C092380,A0238,B024,2022-05-20,0,0
C092381,A0811,B035,2022-03-10,0,0
C092382,A0563,B023,2022-09-26,0,0
C092383,A0530,B048,2022-08-06,0,0
C092384,A0296,B037,2022-08-19,0,0
C092385,A0721,B058,2022-02-10,0,0
C092386,A0664,B039,2022-01-30,0,0
C092387,A0799,B038,2022-08-20,0,0
C092388,A0401,B022,2022-06-24,0,0
C092389,A0337,B019,2022-04-25,0,0
C092390,A0888,B054,2022-11-09,0,0
C092391,A0082,B017,2022-08-24,0,0
C092392,A0893,B020,2022-05-02,0,0
C092393,A0186,B020,2022-09-15,0,0
C092394,A0284,B001,2022-09-18,0,0
C092395,A0802,B002,2022-04-25,0,0
C092396,A0968,B015,2022-04-25,0,0
C092397,A0750,B018,2022-12-31,0,0
C092398,A0781,B040,2022-07-30,1,0
C092399,A0965,B031,2022-12-26,0,0
C092400,A0004,B003,2022-03-08,0,0
C092401,A0186,B007,2022-03-03,0,0
C092402,A0238,B039,2022-12-30,0,0
C092403,A0615,B032,2022-02-02,0,0
C092404,A0489,B003,2022-06-22,0,0
C092405,A0107,B007,2022-07-07,0,0
C092406,A0363,B017,2022-01-30,0,0
C092407,A0493,B024,2022-03-26,0,0
C092408,A0840,B009,2022-05-06,0,0
C092409,A0759,B008,2022-12-22,1,0
C092410,A0759,B013,2022-07-21,0,0
C092411,A0162,B024,2022-01-09,0,0
C092412,A0553,B021,2022-10-23,0,0
C092413,A0226,B013,2022-02-13,0,0
C092414,A0963,B022,2022-12-25,0,0
C092415,A0069,B021,2022-12-28,0,0
C092416,A0928,B016,2022-06-19,0,0
C092417,A0160,B004,2022-10-16,0,0
C092418,A0275,B033,2022-12-14,0,0
C092419,A0230,B041,2022-06-10,0,0
C092420,A0609,B025,2022-05-04,0,0
C092421,A0670,B046,2022-09-07,0,0
C092422,A0010,B046,2022-05-04,0,0
C092423,A0588,B026,2022-05-17,0,0
C092424,A0670,B032,2022-06-28,0,0
C092425,A0557,B057,2022-12-29,0,0
C092426,A0477,B056,2022-12-13,0,0
C092427,A0814,B024,2022-04-16,1,0
C092428,A0173,B006,2022-08-06,0,0
C092429,A0759,B032,2022-05-04,0,0
C092430,A0153,B024,2022-01-30,0,0
C092431,A0619,B012,2022-03-16,0,0
C092432,A0037,B033,2022-09-25,0,0
C092433,A0051,B035,2022-08-16,0,0
C092434,A0285,B003,2022-08-24,0,0
C092435,A0345,B002,2022-08-21,0,0
C092436,A0451,B012,2022-11-09,0,0
C092437,A0326,B018,2022-03-13,0,0
C092438,A0896,B025,2022-10-17,1,0
C092439,A0717,B048,2022-06-19,0,0
C092440,A0893,B046,2022-03-11,0,0
C092441,A0585,B037,2022-04-06,1,0
C092442,A0588,B037,2022-07-03,0,0
C092443,A0143,B038,2022-11-07,0,0
C092444,A0193,B043,2022-03-19,0,0
C092445,A0046,B021,2022-06-24,0,0
C092446,A0284,B027,2022-04-18,0,0
C092447,A0732,B025,2022-06-28,0,0
C092448,A0712,B017,2022-08-08,0,0
C092449,A0057,B007,2022-11-14,0,0
C092450,A0540,B036,2022-11-10,0,0
C092451,A0533,B017,2022-02-26,0,0
C092452,A0519,B015,2022-03-15,0,0
C092453,A0585,B058,2022-01-31,0,0
C092454,A0588,B038,2022-04-09,0,0
C092455,A0872,B005,2022-02-27,0,0
C092456,A0934,B023,2022-10-18,0,0
C092457,A0407,B043,2022-01-29,0,0
C092458,A0051,B024,2022-04-03,0,0
C092459,A0670,B030,2022-01-13,0,0
C092460,A0571,B037,2022-02-10,0,0
C092461,A0464,B034,2022-07-02,0,0
C092462,A0947,B018,2022-05-30,0,0
C092463,A0125,B019,2022-01-03,0,0
C092464,A0302,B013,2022-10-11,0,0
C092465,A0468,B029,2022-03-18,0,0
C092466,A0759,B031,2022-06-06,0,0
C092467,A0037,B018,2022-02-23,0,0
C092468,A0435,B059,2022-11-14,0,0
C092469,A0684,B005,2022-12-21,0,0
C092470,A0693,B017,2022-06-09,1,0
C092471,A0833,B005,2022-10-21,0,0
C092472,A0784,B025,2022-05-10,0,0
C092473,A0743,B017,2022-04-21,0,0
C092474,A0803,B002,2022-05-26,0,0
C092475,A0903,B024,2022-01-03,0,0
C092476,A0893,B021,2022-08-15,0,0
C092477,A0638,B004,2022-10-15,0,0
C092478,A0893,B048,2022-03-21,0,0
C092479,A0177,B019,2022-05-08,1,0
C092480,A0302,B019,2022-03-31,0,0
C092481,A0541,B032,2022-09-22,0,0
C092482,A0168,B008,2022-05-25,1,0
C092483,A0587,B041,2022-02-07,0,0
C092484,A0631,B001,2022-04-22,0,0
C092485,A0079,B029,2022-04-19,0,0
C092486,A0595,B039,2022-03-02,0,0
C092487,A0659,B009,2022-06-06,0,0
C092488,A0578,B020,2022-07-08,0,0
C092489,A0771,B010,2022-11-01,0,0
C092490,A0496,B048,2022-01-25,0,0
C092491,A0337,B005,2022-02-13,0,0
C092492,A0743,B042,2022-02-04,0,0
C092493,A0741,B019,2022-08-30,0,0
C092494,A0082,B041,2022-12-25,0,0
C092495,A0422,B007,2022-08-17,0,0
C092496,A0125,B029,2022-01-26,0,0
C092497,A0477,B007,2022-02-21,0,0
C092498,A0147,B018,2022-06-22,0,0
C092499,A0530,B019,2022-01-19,0,0
C092500,A0601,B020,2022-09-08,0,0
C092501,A0801,B049,2022-08-14,0,0
C092502,A0181,B042,2022-04-28,0,0
C092503,A0123,B013,2022-08-27,0,0
C092504,A0896,B017,2022-04-18,0,0
C092505,A0993,B002,2022-11-18,0,0
C092506,A0390,B025,2022-09-15,0,0
C092507,A0422,B002,2022-05-05,0,0
C092508,A0515,B016,2022-12-11,0,0
C092509,A0917,B019,2022-09-07,1,0
C092510,A0431,B016,2022-07-27,0,0
C092511,A0222,B051,2022-06-21,0,0
C092512,A0818,B019,2022-01-30,0,0
C092513,A0732,B017,2022-08-03,0,0
C092514,A0238,B002,2022-05-27,0,0
C092515,A0665,B022,2022-12-18,0,0
C092516,A0475,B014,2022-04-11,0,0
C092517,A0431,B020,2022-10-07,0,0
C092518,A0759,B001,2022-05-09,0,0
C092519,A0743,B059,2022-05-13,0,0
C092520,A0785,B012,2022-12-30,0,0
C092521,A0246,B032,2022-05-14,0,0
C092522,A0775,B017,2022-02-14,0,0
C092523,A0665,B024,2022-04-19,0,0
C092524,A0852,B017,2022-12-21,0,0
C092525,A0007,B015,2022-06-03,0,0
C092526,A0781,B018,2022-03-18,0,0
C092527,A0431,B037,2022-01-17,0,0
C092528,A0585,B026,2022-04-06,1,0
C092529,A0759,B056,2022-05-08,0,0
C092530,A0498,B010,2022-03-30,0,0
C092531,A0382,B056,2022-12-26,0,0
C092532,A0128,B022,2022-01-30,0,0
C092533,A0254,B051,2022-11-14,0,0
C092534,A0126,B034,2022-03-11,0,0
C092535,A0863,B022,2022-04-22,0,0
C092536,A0797,B032,2022-09-14,0,0
C092537,A0427,B041,2022-05-22,0,0
C092538,A0394,B001,2022-11-13,0,0
C092539,A0578,B035,2022-08-05,0,0
C092540,A0378,B025,2022-02-19,0,0
C092541,A0804,B027,2022-04-03,0,0
C092542,A0407,B053,2022-08-14,0,0
C092543,A0386,B035,2022-12-06,0,0
C092544,A0784,B022,2022-05-26,0,0
C092545,A0992,B056,2022-04-23,1,0
C092546,A0422,B026,2022-07-30,0,0
C092547,A0123,B046,2022-11-07,1,0
C092548,A0822,B020,2022-08-03,0,0
C092549,A0960,B041,2022-07-08,0,0
C092550,A0716,B058,2022-07-23,0,0
C092551,A0037,B039,2022-03-10,0,0
C092552,A0947,B032,2022-03-10,0,0
C092553,A0145,B056,2022-12-18,0,0
C092554,A0237,B019,2022-01-22,0,0
C092555,A0623,B019,2022-08-29,0,0
C092556,A0873,B045,2022-05-10,0,0
C092557,A0512,B027,2022-05-29,0,0
C092558,A0530,B008,2022-01-04,0,0
C092559,A0937,B040,2022-07-30,0,0
C092560,A0296,B016,2022-12-20,0,0
C092561,A0580,B057,2022-12-24,0,0
C092562,A0888,B031,2022-05-02,1,0
C092563,A0285,B009,2022-08-16,0,0
C092564,A0847,B018,2022-01-09,0,0
C092565,A0186,B001,2022-06-14,0,0
C092566,A0173,B012,2022-12-04,0,0
C092567,A0001,B019,2022-10-26,0,0
C092568,A0345,B054,2022-03-02,0,0
C092569,A0847,B002,2022-02-28,0,0
C092570,A0370,B018,2022-03-24,0,0
C092571,A0833,B019,2022-06-05,0,0
C092572,A0578,B030,2022-04-17,0,0
C092573,A0904,B018,2022-08-17,0,0
C092574,A0296,B023,2022-03-11,0,0
C092575,A0079,B039,2022-11-07,0,0
C092576,A0743,B001,2022-10-27,0,0
C092577,A0529,B056,2022-08-28,0,0
C092578,A0742,B025,2022-09-26,0,0
C092579,A0904,B036,2022-12-20,0,0
C092580,A0477,B026,2022-04-30,0,0
C092581,A0615,B022,2022-11-20,0,0
C092582,A0803,B046,2022-08-19,0,0
C092583,A0422,B016,2022-10-06,0,0
C092584,A0759,B002,2022-02-16,0,0
C092585,A0965,B017,2022-03-29,0,0
C092586,A0711,B027,2022-12-08,0,0
C092587,A0628,B039,2022-04-26,0,0
C092588,A0069,B056,2022-09-07,0,0
C092589,A0971,B002,2022-01-21,0,0
C092590,A0063,B037,2022-02-26,0,0
C092591,A0025,B054,2022-12-28,0,0
C092592,A0679,B030,2022-06-07,0,0
C092593,A0420,B023,2022-06-28,0,0
C092594,A0588,B051,2022-12-18,0,0
C092595,A0449,B056,2022-09-09,0,0
C092596,A0432,B006,2022-05-04,0,0
C092597,A0173,B026,2022-04-11,0,0
C092598,A0601,B050,2022-11-24,0,0
C092599,A0961,B025,2022-06-06,0,0
C092600,A0062,B054,2022-03-26,0,0
C092601,A0771,B021,2022-05-05,0,0
C092602,A0431,B023,2022-08-25,0,0
C092603,A0945,B047,2022-07-18,0,0
C092604,A0734,B023,2022-01-16,0,0
C092605,A0631,B025,2022-01-10,0,0
C092606,A0537,B023,2022-05-31,0,0
C092607,A0638,B040,2022-11-16,0,0
C092608,A0835,B031,2022-05-05,0,0
C092609,A0601,B022,2022-05-04,0,0
C092610,A0345,B021,2022-03-15,0,0
C092611,A0363,B037,2022-04-12,0,0
C092612,A0706,B019,2022-07-07,0,0
C092613,A0674,B023,2022-07-11,0,0
C092614,A0488,B019,2022-06-25,0,0
C092615,A0587,B038,2022-11-12,0,0
C092616,A0188,B018,2022-05-03,0,0
C092617,A0147,B057,2022-05-29,1,0
C092618,A0575,B039,2022-11-05,0,0
C092619,A0537,B001,2022-06-05,0,0
C092620,A0505,B038,2022-08-15,0,0
C092621,A0092,B055,2022-11-11,0,0
C092622,A0849,B036,2022-08-13,0,0
C092623,A0586,B006,2022-12-25,0,0
C092624,A0422,B022,2022-04-13,0,0
C092625,A0160,B040,2022-05-13,0,0
C092626,A0776,B002,2022-07-20,0,0
C092627,A0060,B014,2022-11-30,0,0
C092628,A0229,B023,2022-05-09,0,0
C092629,A0296,B046,2022-07-24,0,0
C092630,A0853,B022,2022-10-24,0,0
C092631,A0222,B034,2022-07-29,0,0
C092632,A0126,B040,2022-12-03,0,0
C092633,A0082,B019,2022-10-16,0,0
C092634,A0477,B017,2022-10-24,0,0
C092635,A0408,B036,2022-07-14,0,0
C092636,A0527,B036,2022-06-10,0,0
C092637,A0833,B032,2022-05-03,0,0
C092638,A0376,B006,2022-03-06,0,0
C092639,A0729,B023,2022-07-29,0,0
C092640,A0230,B023,2022-02-02,1,0
C092641,A0401,B034,2022-09-28,0,0
C092642,A0142,B034,2022-12-26,0,0
C092643,A0477,B037,2022-07-23,0,0
C092644,A0656,B048,2022-07-08,0,0
C092645,A0454,B022,2022-11-30,0,0
C092646,A0735,B022,2022-04-06,0,0
C092647,A0066,B031,2022-04-20,0,0
C092648,A0822,B017,2022-02-06,0,0
C092649,A0563,B006,2022-05-06,0,0
C092650,A0417,B025,2022-11-26,0,0
C092651,A0627,B020,2022-01-18,0,0
C092652,A0676,B017,2022-10-28,0,0
C092653,A0537,B038,2022-01-26,0,0
C092654,A0025,B038,2022-02-23,0,0
C092655,A0665,B048,2022-09-22,0,0
C092656,A0128,B054,2022-03-14,0,0
C092657,A0205,B027,2022-10-30,0,0
C092658,A0173,B032,2022-06-08,0,0
C092659,A0549,B022,2022-03-26,0,0
C092660,A0965,B002,2022-05-03,0,0
C092661,A0822,B001,2022-06-09,0,0
C092662,A0246,B016,2022-04-15,0,0
C092663,A0588,B026,2022-01-14,0,0
C092664,A0575,B036,2022-11-13,0,0
C092665,A0302,B015,2022-08-26,0,0
C092666,A0062,B054,2022-01-25,0,0
C092667,A0143,B035,2022-12-27,0,0
C092668,A0197,B032,2022-04-15,0,0
C092669,A0537,B018,2022-03-25,0,0
C092670,A0750,B017,2022-07-23,0,0
C092671,A0499,B048,2022-02-18,0,0
C092672,A0774,B004,2022-12-03,0,0
C092673,A0672,B036,2022-03-06,0,0
C092674,A0393,B055,2022-05-09,0,0
C092675,A0079,B019,2022-07-22,0,0
C092676,A0764,B022,2022-04-01,0,0
C092677,A0665,B001,2022-08-09,0,0
C092678,A0034,B024,2022-05-06,0,0
C092679,A0833,B019,2022-09-08,0,0
C092680,A0951,B034,2022-05-21,0,0
C092681,A0464,B005,2022-12-27,0,0
C092682,A0125,B019,2022-01-05,0,0
C092683,A0659,B005,2022-07-25,0,0
C092684,,B032,2022-12-04,0,0
C092685,A0164,B037,2022-10-15,0,0
C092686,A0907,B025,2022-03-15,0,0
C092687,A0152,B008,2022-06-11,0,0
C092688,A0173,B036,2022-05-06,0,0
C092689,A0615,B004,2022-10-12,0,0
C092690,A0896,B048,2022-04-26,0,0
C092691,A0553,B043,2022-01-12,0,0
C092692,A0174,B047,2022-07-23,0,0
C092693,A0926,B024,2022-05-03,0,0
C092694,A0870,B018,2022-09-04,0,0
C092695,A0696,B022,2022-10-29,0,0
C092696,A0386,B024,2022-03-31,0,0
C092697,A0429,B023,2022-09-10,0,0
C092698,A0712,B035,2022-10-09,0,0
C092699,A0202,B015,2022-07-10,0,0
C092700,A0834,B027,2022-04-25,0,0
C092701,A0873,B031,2022-11-24,0,0
C092702,A0937,B005,2022-12-20,0,0
C092703,A0051,B009,2022-06-07,0,0
C092704,A0585,B039,2022-08-19,0,0
C092705,A0238,B023,2022-12-26,0,0
C092706,A0230,B024,2022-11-17,0,0
C092707,A0034,B023,2022-01-02,0,0
C092708,A0489,B014,2022-10-23,0,0
C092709,A0814,B017,2022-11-16,0,0
C092710,A0008,B022,2022-03-18,0,0
C092711,A0902,B016,2022-12-26,0,0
C092712,A0488,B009,2022-05-24,0,0
C092713,A0296,B052,2022-03-27,0,0
C092714,A0467,B023,2022-02-02,0,0
C092715,A0700,B020,2022-10-23,0,0
C092716,A0066,B058,2022-07-04,0,0
C092717,A0771,B055,2022-11-16,0,0
C092718,A0002,B017,2022-11-02,0,0
C092719,A0512,B054,2022-01-09,0,0
C092720,A0612,B040,2022-07-12,0,0
C092721,A0365,B005,2022-06-24,0,0
C092722,A0327,B056,2022-11-10,0,0
C092723,A0729,B020,2022-11-17,0,0
C092724,A0620,B032,2022-04-25,0,0
C092725,A0904,B051,2022-10-18,0,0
C092726,A0345,B039,2022-01-03,0,0
C092727,A0431,B046,2022-02-04,0,0
C092728,A0867,B020,2022-04-02,0,0
C092729,A0941,B021,2022-10-29,0,0
C092730,A0961,B035,2022-11-29,0,0
C092731,A0664,B025,2022-04-02,0,0
C092732,A0765,B008,2022-10-22,0,0
C092733,A0970,B032,2022-01-24,0,0
C092734,A0672,B024,2022-08-26,0,0
C092735,A0234,B002,2022-05-01,0,0
C092736,A0001,B017,2022-12-17,0,0
C092737,A0143,B041,2022-04-06,0,0
C092738,A0852,B007,2022-11-24,0,0
C092739,A0962,B023,2022-10-04,0,0
C092740,A0009,B058,2022-06-25,0,0
C092741,A0467,B028,2022-06-20,0,0
C092742,A0771,B025,2022-04-29,0,0
C092743,A0481,B022,2022-08-25,0,0
C092744,A0803,B017,2022-07-01,0,0
C092745,A0775,B038,2022-03-11,0,0
C092746,A0529,B020,2022-11-14,0,0
C092747,A0451,B058,2022-12-17,0,0
C092748,A0364,B032,2022-09-24,0,0
C092749,A0163,B024,2022-06-11,0,0
C092750,A0758,B005,2022-01-29,0,0
C092751,A0079,B023,2022-08-17,0,0
C092752,A0098,B030,2022-09-30,0,0
C092753,A0907,B027,2022-02-28,0,0
C092754,A0468,B042,2022-02-10,0,0
C092755,A0292,B002,2022-12-30,0,0
